Date;Price;Ticker
25/04/2021;49004,25;BTC
26/04/2021;54021,75;BTC
27/04/2021;55033,12;BTC
28/04/2021;54824,7;BTC
29/04/2021;53555,11;BTC
30/04/2021;57750,18;BTC
01/05/2021;57828,05;BTC
02/05/2021;56631,08;BTC
03/05/2021;57200,29;BTC
04/05/2021;53333,54;BTC
05/05/2021;57424,01;BTC
06/05/2021;56396,52;BTC
07/05/2021;57356,4;BTC
08/05/2021;58803,78;BTC
09/05/2021;58232,32;BTC
10/05/2021;55859,8;BTC
11/05/2021;56704,57;BTC
12/05/2021;49150,54;BTC
13/05/2021;49716,19;BTC
14/05/2021;49880,54;BTC
15/05/2021;46760,19;BTC
16/05/2021;46456,06;BTC
17/05/2021;43537,51;BTC
18/05/2021;42909,4;BTC
19/05/2021;37002,44;BTC
20/05/2021;40782,74;BTC
21/05/2021;37304,69;BTC
22/05/2021;37536,63;BTC
23/05/2021;34770,58;BTC
24/05/2021;38705,98;BTC
25/05/2021;38402,22;BTC
26/05/2021;39294,2;BTC
27/05/2021;38436,97;BTC
28/05/2021;35697,61;BTC
29/05/2021;34616,07;BTC
30/05/2021;35678,13;BTC
31/05/2021;37332,86;BTC
01/06/2021;36684,93;BTC
02/06/2021;37575,18;BTC
03/06/2021;39208,77;BTC
04/06/2021;36894,41;BTC
05/06/2021;35551,96;BTC
06/06/2021;35862,38;BTC
07/06/2021;33560,71;BTC
08/06/2021;33472,63;BTC
09/06/2021;37345,12;BTC
10/06/2021;36702,6;BTC
11/06/2021;37334,4;BTC
12/06/2021;35552,52;BTC
13/06/2021;39097,86;BTC
14/06/2021;40218,48;BTC
15/06/2021;40406,27;BTC
16/06/2021;38347,06;BTC
17/06/2021;38053,5;BTC
18/06/2021;35787,25;BTC
19/06/2021;35615,87;BTC
20/06/2021;35698,3;BTC
21/06/2021;31676,69;BTC
22/06/2021;32505,66;BTC
23/06/2021;33723,03;BTC
24/06/2021;34662,44;BTC
25/06/2021;31637,78;BTC
26/06/2021;32186,28;BTC
27/06/2021;34649,64;BTC
28/06/2021;34434,34;BTC
29/06/2021;35867,78;BTC
30/06/2021;35040,84;BTC
01/07/2021;33572,12;BTC
02/07/2021;33897,05;BTC
03/07/2021;34668,55;BTC
04/07/2021;35287,78;BTC
05/07/2021;33746,0;BTC
06/07/2021;34235,2;BTC
07/07/2021;33855,33;BTC
08/07/2021;32877,37;BTC
09/07/2021;33798,01;BTC
10/07/2021;33520,52;BTC
11/07/2021;34240,19;BTC
12/07/2021;33155,85;BTC
13/07/2021;32702,03;BTC
14/07/2021;32822,35;BTC
15/07/2021;31780,73;BTC
16/07/2021;31421,54;BTC
17/07/2021;31533,07;BTC
18/07/2021;31796,81;BTC
19/07/2021;30817,83;BTC
20/07/2021;29807,35;BTC
21/07/2021;32110,69;BTC
22/07/2021;32313,11;BTC
23/07/2021;33581,55;BTC
24/07/2021;34292,45;BTC
25/07/2021;35350,19;BTC
26/07/2021;37337,54;BTC
27/07/2021;39406,94;BTC
28/07/2021;39995,91;BTC
29/07/2021;40008,42;BTC
30/07/2021;42235,55;BTC
31/07/2021;41626,2;BTC
01/08/2021;39974,89;BTC
02/08/2021;39201,95;BTC
03/08/2021;38152,98;BTC
04/08/2021;39747,5;BTC
05/08/2021;40869,55;BTC
06/08/2021;42816,5;BTC
07/08/2021;44555,8;BTC
08/08/2021;43798,12;BTC
09/08/2021;46365,4;BTC
10/08/2021;45585,03;BTC
11/08/2021;45593,64;BTC
12/08/2021;44428,29;BTC
13/08/2021;47793,32;BTC
14/08/2021;47096,95;BTC
15/08/2021;47047,0;BTC
16/08/2021;46004,48;BTC
17/08/2021;44695,36;BTC
18/08/2021;44801,19;BTC
19/08/2021;46717,58;BTC
20/08/2021;49339,18;BTC
21/08/2021;48905,49;BTC
22/08/2021;49321,65;BTC
23/08/2021;49546,15;BTC
24/08/2021;47706,12;BTC
25/08/2021;48960,79;BTC
26/08/2021;46942,22;BTC
27/08/2021;49058,67;BTC
28/08/2021;48902,4;BTC
29/08/2021;48829,83;BTC
30/08/2021;47054,98;BTC
31/08/2021;47166,69;BTC
01/09/2021;48847,03;BTC
02/09/2021;49327,72;BTC
03/09/2021;50025,38;BTC
04/09/2021;49944,62;BTC
05/09/2021;51753,41;BTC
06/09/2021;52633,54;BTC
07/09/2021;46811,13;BTC
08/09/2021;46091,39;BTC
09/09/2021;46391,42;BTC
10/09/2021;44883,91;BTC
11/09/2021;45201,46;BTC
12/09/2021;46063,27;BTC
13/09/2021;44963,07;BTC
14/09/2021;47092,49;BTC
15/09/2021;48176,35;BTC
16/09/2021;47783,36;BTC
17/09/2021;47267,52;BTC
18/09/2021;48278,36;BTC
19/09/2021;47260,22;BTC
20/09/2021;42843,8;BTC
21/09/2021;40693,68;BTC
22/09/2021;43574,51;BTC
23/09/2021;44895,1;BTC
24/09/2021;42839,75;BTC
25/09/2021;42716,59;BTC
26/09/2021;43208,54;BTC
27/09/2021;42235,73;BTC
28/09/2021;41034,54;BTC
29/09/2021;41564,36;BTC
30/09/2021;43790,89;BTC
01/10/2021;48116,94;BTC
02/10/2021;47711,49;BTC
03/10/2021;48199,95;BTC
04/10/2021;49112,9;BTC
05/10/2021;51514,81;BTC
06/10/2021;55361,45;BTC
07/10/2021;53805,98;BTC
08/10/2021;53967,85;BTC
09/10/2021;54968,22;BTC
10/10/2021;54771,58;BTC
11/10/2021;57484,79;BTC
12/10/2021;56041,06;BTC
13/10/2021;57401,1;BTC
14/10/2021;57321,52;BTC
15/10/2021;61593,95;BTC
16/10/2021;60892,18;BTC
17/10/2021;61553,62;BTC
18/10/2021;62026,08;BTC
19/10/2021;64261,99;BTC
20/10/2021;65992,84;BTC
21/10/2021;62210,17;BTC
22/10/2021;60692,27;BTC
23/10/2021;61393,62;BTC
24/10/2021;60930,84;BTC
25/10/2021;63039,82;BTC
26/10/2021;60363,79;BTC
27/10/2021;58482,39;BTC
28/10/2021;60622,14;BTC
29/10/2021;62227,96;BTC
30/10/2021;61888,83;BTC
31/10/2021;61318,96;BTC
01/11/2021;61004,41;BTC
02/11/2021;63226,4;BTC
03/11/2021;62970,05;BTC
04/11/2021;61452,23;BTC
05/11/2021;61125,68;BTC
06/11/2021;61527,48;BTC
07/11/2021;63326,99;BTC
08/11/2021;67566,83;BTC
09/11/2021;66971,83;BTC
10/11/2021;64995,23;BTC
11/11/2021;64949,96;BTC
12/11/2021;64155,94;BTC
13/11/2021;64469,53;BTC
14/11/2021;65466,84;BTC
15/11/2021;63557,87;BTC
16/11/2021;60161,25;BTC
17/11/2021;60368,01;BTC
18/11/2021;56942,14;BTC
19/11/2021;58119,58;BTC
20/11/2021;59697,2;BTC
21/11/2021;58730,48;BTC
22/11/2021;56289,29;BTC
23/11/2021;57569,07;BTC
24/11/2021;56280,43;BTC
25/11/2021;57274,68;BTC
26/11/2021;53569,77;BTC
27/11/2021;54815,08;BTC
28/11/2021;57248,46;BTC
29/11/2021;57806,57;BTC
30/11/2021;57005,43;BTC
01/12/2021;57229,83;BTC
02/12/2021;56477,82;BTC
03/12/2021;53598,25;BTC
04/12/2021;49200,7;BTC
05/12/2021;49368,85;BTC
06/12/2021;50582,62;BTC
07/12/2021;50700,09;BTC
08/12/2021;50504,8;BTC
09/12/2021;47672,12;BTC
10/12/2021;47243,3;BTC
11/12/2021;49362,51;BTC
12/12/2021;50098,34;BTC
13/12/2021;46737,48;BTC
14/12/2021;46612,63;BTC
15/12/2021;48896,72;BTC
16/12/2021;47665,43;BTC
17/12/2021;46202,14;BTC
18/12/2021;46848,78;BTC
19/12/2021;46707,02;BTC
20/12/2021;46880,28;BTC
21/12/2021;48936,61;BTC
22/12/2021;48628,51;BTC
23/12/2021;50784,54;BTC
24/12/2021;50822,2;BTC
25/12/2021;50429,86;BTC
26/12/2021;50809,52;BTC
27/12/2021;50640,42;BTC
28/12/2021;47588,86;BTC
29/12/2021;46444,71;BTC
30/12/2021;47178,12;BTC
31/12/2021;46306,45;BTC
01/01/2022;47686,81;BTC
02/01/2022;47345,22;BTC
03/01/2022;46458,12;BTC
04/01/2022;45897,57;BTC
05/01/2022;43569,0;BTC
06/01/2022;43160,93;BTC
07/01/2022;41557,9;BTC
08/01/2022;41733,94;BTC
09/01/2022;41911,6;BTC
10/01/2022;41821,26;BTC
11/01/2022;42735,86;BTC
12/01/2022;43949,1;BTC
13/01/2022;42591,57;BTC
14/01/2022;43099,7;BTC
15/01/2022;43177,4;BTC
16/01/2022;43113,88;BTC
17/01/2022;42250,55;BTC
18/01/2022;42375,63;BTC
19/01/2022;41744,33;BTC
20/01/2022;40680,42;BTC
21/01/2022;36457,32;BTC
22/01/2022;35030,25;BTC
23/01/2022;36276,8;BTC
24/01/2022;36654,33;BTC
25/01/2022;36954,0;BTC
26/01/2022;36852,12;BTC
27/01/2022;37138,23;BTC
28/01/2022;37784,33;BTC
29/01/2022;38138,18;BTC
30/01/2022;37917,6;BTC
31/01/2022;38483,12;BTC
01/02/2022;38743,27;BTC
02/02/2022;36952,98;BTC
03/02/2022;37154,6;BTC
04/02/2022;41500,88;BTC
05/02/2022;41441,16;BTC
06/02/2022;42412,43;BTC
07/02/2022;43840,29;BTC
08/02/2022;44118,45;BTC
09/02/2022;44338,8;BTC
10/02/2022;43565,11;BTC
11/02/2022;42407,94;BTC
12/02/2022;42244,47;BTC
13/02/2022;42197,52;BTC
14/02/2022;42586,92;BTC
15/02/2022;44575,2;BTC
16/02/2022;43961,86;BTC
17/02/2022;40538,01;BTC
18/02/2022;40030,98;BTC
19/02/2022;40122,16;BTC
20/02/2022;38431,38;BTC
21/02/2022;37075,28;BTC
22/02/2022;38286,03;BTC
23/02/2022;37296,57;BTC
24/02/2022;38332,61;BTC
25/02/2022;39214,22;BTC
26/02/2022;39105,15;BTC
27/02/2022;37709,79;BTC
28/02/2022;43193,23;BTC
01/03/2022;44354,64;BTC
02/03/2022;43924,12;BTC
03/03/2022;42451,79;BTC
04/03/2022;39137,61;BTC
05/03/2022;39400,59;BTC
06/03/2022;38419,98;BTC
07/03/2022;38062,04;BTC
08/03/2022;38737,27;BTC
09/03/2022;41982,93;BTC
10/03/2022;39437,46;BTC
11/03/2022;38794,97;BTC
12/03/2022;38904,01;BTC
13/03/2022;37849,66;BTC
14/03/2022;39666,75;BTC
15/03/2022;39338,79;BTC
16/03/2022;41143,93;BTC
17/03/2022;40951,38;BTC
18/03/2022;41801,16;BTC
19/03/2022;42190,65;BTC
20/03/2022;41247,82;BTC
21/03/2022;41078,0;BTC
22/03/2022;42358,81;BTC
23/03/2022;42892,96;BTC
24/03/2022;43960,93;BTC
25/03/2022;44348,73;BTC
26/03/2022;44500,83;BTC
27/03/2022;46820,49;BTC
28/03/2022;47128,0;BTC
29/03/2022;47465,73;BTC
30/03/2022;47062,66;BTC
31/03/2022;45538,68;BTC
01/04/2022;46281,64;BTC
02/04/2022;45868,95;BTC
03/04/2022;46453,57;BTC
04/04/2022;46622,68;BTC
05/04/2022;45555,99;BTC
06/04/2022;43206,74;BTC
07/04/2022;43503,85;BTC
08/04/2022;42287,66;BTC
09/04/2022;42782,14;BTC
10/04/2022;42207,67;BTC
11/04/2022;39521,9;BTC
12/04/2022;40127,18;BTC
13/04/2022;41166,73;BTC
14/04/2022;39935,52;BTC
15/04/2022;40553,46;BTC
16/04/2022;40424,48;BTC
17/04/2022;39716,95;BTC
18/04/2022;40826,21;BTC
19/04/2022;41502,75;BTC
20/04/2022;41374,38;BTC
21/04/2022;40527,36;BTC
22/04/2022;39740,32;BTC
23/04/2022;39486,73;BTC
24/04/2022;39469,29;BTC
25/04/2022;40458,31;BTC
26/04/2022;38117,46;BTC
27/04/2022;39241,12;BTC
28/04/2022;39773,83;BTC
29/04/2022;38609,82;BTC
30/04/2022;37714,88;BTC
01/05/2022;38469,09;BTC
02/05/2022;38529,33;BTC
03/05/2022;37750,45;BTC
04/05/2022;39698,37;BTC
05/05/2022;36575,14;BTC
06/05/2022;36040,92;BTC
07/05/2022;35501,95;BTC
08/05/2022;34059,27;BTC
09/05/2022;30296,95;BTC
10/05/2022;31022,91;BTC
11/05/2022;28936,36;BTC
12/05/2022;29047,75;BTC
13/05/2022;29283,1;BTC
14/05/2022;30101,27;BTC
15/05/2022;31305,11;BTC
16/05/2022;29862,92;BTC
17/05/2022;30425,86;BTC
18/05/2022;28720,27;BTC
19/05/2022;30314,33;BTC
20/05/2022;29200,74;BTC
21/05/2022;29432,23;BTC
22/05/2022;30323,72;BTC
23/05/2022;29098,91;BTC
24/05/2022;29655,59;BTC
25/05/2022;29562,36;BTC
26/05/2022;29267,22;BTC
27/05/2022;28627,57;BTC
28/05/2022;28814,9;BTC
29/05/2022;29445,96;BTC
30/05/2022;31726,39;BTC
31/05/2022;31792,31;BTC
01/06/2022;29799,08;BTC
02/06/2022;30467,49;BTC
03/06/2022;29704,39;BTC
04/06/2022;29832,91;BTC
05/06/2022;29906,66;BTC
06/06/2022;31370,67;BTC
07/06/2022;31155,48;BTC
08/06/2022;30214,36;BTC
09/06/2022;30112,0;BTC
10/06/2022;29083,8;BTC
11/06/2022;28360,81;BTC
12/06/2022;26762,65;BTC
13/06/2022;22487,39;BTC
14/06/2022;22206,79;BTC
15/06/2022;22572,84;BTC
16/06/2022;20381,65;BTC
17/06/2022;20471,48;BTC
18/06/2022;19017,64;BTC
19/06/2022;20553,27;BTC
20/06/2022;20599,54;BTC
21/06/2022;20710,6;BTC
22/06/2022;19987,03;BTC
23/06/2022;21085,88;BTC
24/06/2022;21231,66;BTC
25/06/2022;21502,34;BTC
26/06/2022;21027,29;BTC
27/06/2022;20735,48;BTC
28/06/2022;20280,63;BTC
29/06/2022;20104,02;BTC
30/06/2022;19784,73;BTC
01/07/2022;19269,37;BTC
02/07/2022;19242,26;BTC
03/07/2022;19297,08;BTC
04/07/2022;20231,26;BTC
05/07/2022;20190,12;BTC
06/07/2022;20548,25;BTC
07/07/2022;21637,59;BTC
08/07/2022;21731,12;BTC
09/07/2022;21592,21;BTC
10/07/2022;20860,45;BTC
11/07/2022;19970,56;BTC
12/07/2022;19323,91;BTC
13/07/2022;20212,07;BTC
14/07/2022;20569,92;BTC
15/07/2022;20836,33;BTC
16/07/2022;21190,32;BTC
17/07/2022;20779,34;BTC
18/07/2022;22485,69;BTC
19/07/2022;23389,43;BTC
20/07/2022;23231,73;BTC
21/07/2022;23164,63;BTC
22/07/2022;22714,98;BTC
23/07/2022;22465,48;BTC
24/07/2022;22609,16;BTC
25/07/2022;21361,7;BTC
26/07/2022;21239,75;BTC
27/07/2022;22930,55;BTC
28/07/2022;23843,89;BTC
29/07/2022;23804,63;BTC
30/07/2022;23656,21;BTC
31/07/2022;23336,9;BTC
01/08/2022;23314,2;BTC
02/08/2022;22978,12;BTC
03/08/2022;22846,51;BTC
04/08/2022;22630,96;BTC
05/08/2022;23289,31;BTC
06/08/2022;22961,28;BTC
07/08/2022;23175,89;BTC
08/08/2022;23809,49;BTC
09/08/2022;23164,32;BTC
10/08/2022;23947,64;BTC
11/08/2022;23957,53;BTC
12/08/2022;24402,82;BTC
13/08/2022;24424,07;BTC
14/08/2022;24319,33;BTC
15/08/2022;24136,97;BTC
16/08/2022;23883,29;BTC
17/08/2022;23336,0;BTC
18/08/2022;23212,74;BTC
19/08/2022;20877,55;BTC
20/08/2022;21166,06;BTC
21/08/2022;21534,12;BTC
22/08/2022;21398,91;BTC
23/08/2022;21528,09;BTC
24/08/2022;21395,02;BTC
25/08/2022;21600,9;BTC
26/08/2022;20260,02;BTC
27/08/2022;20041,74;BTC
28/08/2022;19616,81;BTC
29/08/2022;20297,99;BTC
30/08/2022;19796,81;BTC
31/08/2022;20049,76;BTC
01/09/2022;20127,14;BTC
02/09/2022;19969,77;BTC
03/09/2022;19832,09;BTC
04/09/2022;19986,71;BTC
05/09/2022;19812,37;BTC
06/09/2022;18837,67;BTC
07/09/2022;19290,32;BTC
08/09/2022;19329,83;BTC
09/09/2022;21381,15;BTC
10/09/2022;21680,54;BTC
11/09/2022;21769,26;BTC
12/09/2022;22370,45;BTC
13/09/2022;20296,71;BTC
14/09/2022;20241,09;BTC
15/09/2022;19701,21;BTC
16/09/2022;19772,58;BTC
17/09/2022;20127,58;BTC
18/09/2022;19419,51;BTC
19/09/2022;19544,13;BTC
20/09/2022;18890,79;BTC
21/09/2022;18547,4;BTC
22/09/2022;19413,55;BTC
23/09/2022;19297,64;BTC
24/09/2022;18937,01;BTC
25/09/2022;18802,1;BTC
26/09/2022;19222,67;BTC
27/09/2022;19110,55;BTC
28/09/2022;19426,72;BTC
29/09/2022;19573,05;BTC
30/09/2022;19431,79;BTC
01/10/2022;19312,1;BTC
02/10/2022;19044,11;BTC
03/10/2022;19623,58;BTC
04/10/2022;20336,84;BTC
05/10/2022;20160,72;BTC
06/10/2022;19955,44;BTC
07/10/2022;19546,85;BTC
08/10/2022;19416,57;BTC
09/10/2022;19446,43;BTC
10/10/2022;19141,48;BTC
11/10/2022;19051,42;BTC
12/10/2022;19157,45;BTC
13/10/2022;19382,9;BTC
14/10/2022;19185,66;BTC
15/10/2022;19067,63;BTC
16/10/2022;19268,09;BTC
17/10/2022;19550,76;BTC
18/10/2022;19334,42;BTC
19/10/2022;19139,54;BTC
20/10/2022;19053,74;BTC
21/10/2022;19172,47;BTC
22/10/2022;19208,19;BTC
23/10/2022;19567,01;BTC
24/10/2022;19345,57;BTC
25/10/2022;20095,86;BTC
26/10/2022;20770,44;BTC
27/10/2022;20285,84;BTC
28/10/2022;20595,35;BTC
29/10/2022;20818,48;BTC
30/10/2022;20635,6;BTC
31/10/2022;20495,77;BTC
01/11/2022;20485,27;BTC
02/11/2022;20159,5;BTC
03/11/2022;20209,99;BTC
04/11/2022;21147,23;BTC
05/11/2022;21282,69;BTC
06/11/2022;20926,49;BTC
07/11/2022;20602,82;BTC
08/11/2022;18541,27;BTC
09/11/2022;15880,78;BTC
10/11/2022;17586,77;BTC
11/11/2022;17034,29;BTC
12/11/2022;16799,19;BTC
13/11/2022;16353,37;BTC
14/11/2022;16618,2;BTC
15/11/2022;16884,61;BTC
16/11/2022;16669,44;BTC
17/11/2022;16687,52;BTC
18/11/2022;16697,78;BTC
19/11/2022;16711,55;BTC
20/11/2022;16291,83;BTC
21/11/2022;15787,28;BTC
22/11/2022;16189,77;BTC
23/11/2022;16610,71;BTC
24/11/2022;16604,46;BTC
25/11/2022;16521,84;BTC
26/11/2022;16464,28;BTC
27/11/2022;16444,63;BTC
28/11/2022;16217,32;BTC
29/11/2022;16444,98;BTC
30/11/2022;17168,57;BTC
01/12/2022;16967,13;BTC
02/12/2022;17088,66;BTC
03/12/2022;16908,24;BTC
04/12/2022;17130,49;BTC
05/12/2022;16974,83;BTC
06/12/2022;17089,5;BTC
07/12/2022;16848,13;BTC
08/12/2022;17233,47;BTC
09/12/2022;17133,15;BTC
10/12/2022;17128,72;BTC
11/12/2022;17104,19;BTC
12/12/2022;17206,44;BTC
13/12/2022;17781,32;BTC
14/12/2022;17815,65;BTC
15/12/2022;17364,87;BTC
16/12/2022;16647,48;BTC
17/12/2022;16795,09;BTC
18/12/2022;16757,98;BTC
19/12/2022;16439,68;BTC
20/12/2022;16906,3;BTC
21/12/2022;16817,54;BTC
22/12/2022;16830,34;BTC
23/12/2022;16796,95;BTC
24/12/2022;16847,76;BTC
25/12/2022;16841,99;BTC
26/12/2022;16919,8;BTC
27/12/2022;16717,17;BTC
28/12/2022;16552,57;BTC
29/12/2022;16642,34;BTC
30/12/2022;16602,59;BTC
31/12/2022;16547,5;BTC
01/01/2023;16625,08;BTC
02/01/2023;16688,47;BTC
03/01/2023;16679,86;BTC
04/01/2023;16863,24;BTC
05/01/2023;16836,74;BTC
06/01/2023;16951,97;BTC
07/01/2023;16955,08;BTC
08/01/2023;17091,14;BTC
09/01/2023;17196,55;BTC
10/01/2023;17446,29;BTC
11/01/2023;17934,9;BTC
12/01/2023;18869,59;BTC
13/01/2023;19909,57;BTC
14/01/2023;20976,3;BTC
15/01/2023;20880,8;BTC
16/01/2023;21169,63;BTC
17/01/2023;21161,52;BTC
18/01/2023;20688,78;BTC
19/01/2023;21086,79;BTC
20/01/2023;22676,55;BTC
21/01/2023;22777,62;BTC
22/01/2023;22720,42;BTC
23/01/2023;22934,43;BTC
24/01/2023;22636,47;BTC
25/01/2023;23117,86;BTC
26/01/2023;23032,78;BTC
27/01/2023;23078,73;BTC
28/01/2023;23031,09;BTC
29/01/2023;23774,57;BTC
30/01/2023;22840,14;BTC
31/01/2023;23139,28;BTC
01/02/2023;23723,77;BTC
02/02/2023;23471,87;BTC
03/02/2023;23449,32;BTC
04/02/2023;23331,85;BTC
05/02/2023;22955,67;BTC
06/02/2023;22760,11;BTC
07/02/2023;23264,29;BTC
08/02/2023;22939,4;BTC
09/02/2023;21819,04;BTC
10/02/2023;21651,18;BTC
11/02/2023;21870,88;BTC
12/02/2023;21788,2;BTC
13/02/2023;21808,1;BTC
14/02/2023;22220,8;BTC
15/02/2023;24307,84;BTC
16/02/2023;23623,47;BTC
17/02/2023;24565,6;BTC
18/02/2023;24641,28;BTC
19/02/2023;24327,64;BTC
20/02/2023;24829,15;BTC
21/02/2023;24436,35;BTC
22/02/2023;24188,84;BTC
23/02/2023;23947,49;BTC
24/02/2023;23198,13;BTC
25/02/2023;23175,38;BTC
26/02/2023;23561,21;BTC
27/02/2023;23522,87;BTC
28/02/2023;23147,35;BTC
01/03/2023;23646,55;BTC
02/03/2023;23475,47;BTC
03/03/2023;22362,68;BTC
04/03/2023;22353,35;BTC
05/03/2023;22435,51;BTC
06/03/2023;22429,76;BTC
07/03/2023;22219,77;BTC
08/03/2023;21718,08;BTC
09/03/2023;20363,02;BTC
10/03/2023;20187,24;BTC
11/03/2023;20632,41;BTC
12/03/2023;22163,95;BTC
13/03/2023;24197,53;BTC
14/03/2023;24746,07;BTC
15/03/2023;24375,96;BTC
16/03/2023;25052,79;BTC
17/03/2023;27423,93;BTC
18/03/2023;26965,88;BTC
19/03/2023;28038,68;BTC
20/03/2023;27767,24;BTC
21/03/2023;28175,82;BTC
22/03/2023;27307,44;BTC
23/03/2023;28333,97;BTC
24/03/2023;27493,29;BTC
25/03/2023;27494,71;BTC
26/03/2023;27994,33;BTC
27/03/2023;27139,89;BTC
28/03/2023;27268,13;BTC
29/03/2023;28348,44;BTC
30/03/2023;28033,56;BTC
31/03/2023;28478,48;BTC
01/04/2023;28411,04;BTC
02/04/2023;28199,31;BTC
03/04/2023;27790,22;BTC
04/04/2023;28168,09;BTC
05/04/2023;28177,98;BTC
06/04/2023;28044,14;BTC
07/04/2023;27925,86;BTC
08/04/2023;27947,79;BTC
09/04/2023;28333,05;BTC
10/04/2023;29652,98;BTC
11/04/2023;30235,06;BTC
12/04/2023;30139,05;BTC
13/04/2023;30399,07;BTC
14/04/2023;30485,7;BTC
15/04/2023;30318,5;BTC
16/04/2023;30315,36;BTC
17/04/2023;29445,04;BTC
18/04/2023;30397,55;BTC
19/04/2023;28822,68;BTC
20/04/2023;28245,99;BTC
21/04/2023;27276,91;BTC
22/04/2023;27817,5;BTC
23/04/2023;27591,38;BTC
24/04/2023;27525,34;BTC
25/04/2023;28307,6;BTC
26/04/2023;28422,7;BTC
27/04/2023;29473,79;BTC
28/04/2023;29340,26;BTC
29/04/2023;29248,49;BTC
30/04/2023;29268,81;BTC
01/05/2023;28091,57;BTC
02/05/2023;28680,54;BTC
03/05/2023;29006,31;BTC
04/05/2023;28847,71;BTC
05/05/2023;29534,38;BTC
06/05/2023;28904,62;BTC
07/05/2023;28454,98;BTC
08/05/2023;27694,27;BTC
09/05/2023;27658,78;BTC
10/05/2023;27621,76;BTC
11/05/2023;27000,79;BTC
12/05/2023;26804,99;BTC
13/05/2023;26784,08;BTC
14/05/2023;26930,64;BTC
15/05/2023;27192,69;BTC
16/05/2023;27036,65;BTC
17/05/2023;27398,8;BTC
18/05/2023;26832,21;BTC
19/05/2023;26890,13;BTC
20/05/2023;27129,59;BTC
21/05/2023;26753,83;BTC
22/05/2023;26851,28;BTC
23/05/2023;27225,73;BTC
24/05/2023;26334,82;BTC
25/05/2023;26476,21;BTC
26/05/2023;26719,29;BTC
27/05/2023;26868,35;BTC
28/05/2023;28085,65;BTC
29/05/2023;27745,88;BTC
30/05/2023;27702,35;BTC
31/05/2023;27219,66;BTC
01/06/2023;26819,97;BTC
02/06/2023;27249,59;BTC
03/06/2023;27075,13;BTC
04/06/2023;27119,07;BTC
05/06/2023;25760,1;BTC
06/06/2023;27238,78;BTC
07/06/2023;26346,0;BTC
08/06/2023;26508,22;BTC
09/06/2023;26480,38;BTC
10/06/2023;25851,24;BTC
11/06/2023;25940,17;BTC
12/06/2023;25902,5;BTC
13/06/2023;25918,73;BTC
14/06/2023;25124,68;BTC
15/06/2023;25576,39;BTC
16/06/2023;26327,46;BTC
17/06/2023;26510,68;BTC
18/06/2023;26336,21;BTC
19/06/2023;26851,03;BTC
20/06/2023;28327,49;BTC
21/06/2023;30027,3;BTC
22/06/2023;29912,28;BTC
23/06/2023;30695,47;BTC
24/06/2023;30548,7;BTC
25/06/2023;30480,26;BTC
26/06/2023;30271,13;BTC
27/06/2023;30688,16;BTC
28/06/2023;30086,25;BTC
29/06/2023;30445,35;BTC
30/06/2023;30477,25;BTC
01/07/2023;30590,08;BTC
02/07/2023;30620,77;BTC
03/07/2023;31156,44;BTC
04/07/2023;30777,58;BTC
05/07/2023;30514,17;BTC
06/07/2023;29909,34;BTC
07/07/2023;30342,27;BTC
08/07/2023;30292,54;BTC
09/07/2023;30171,23;BTC
10/07/2023;30414,47;BTC
11/07/2023;30620,95;BTC
12/07/2023;30391,65;BTC
13/07/2023;31476,05;BTC
14/07/2023;30334,07;BTC
15/07/2023;30295,81;BTC
16/07/2023;30249,13;BTC
17/07/2023;30145,89;BTC
18/07/2023;29856,56;BTC
19/07/2023;29913,92;BTC
20/07/2023;29792,02;BTC
21/07/2023;29908,74;BTC
22/07/2023;29771,8;BTC
23/07/2023;30084,54;BTC
24/07/2023;29176,92;BTC
25/07/2023;29227,39;BTC
26/07/2023;29354,97;BTC
27/07/2023;29210,69;BTC
28/07/2023;29319,25;BTC
29/07/2023;29356,92;BTC
30/07/2023;29275,31;BTC
31/07/2023;29230,11;BTC
01/08/2023;29675,73;BTC
02/08/2023;29151,96;BTC
03/08/2023;29178,68;BTC
04/08/2023;29074,09;BTC
05/08/2023;29042,13;BTC
06/08/2023;29041,86;BTC
07/08/2023;29180,58;BTC
08/08/2023;29765,49;BTC
09/08/2023;29561,49;BTC
10/08/2023;29429,59;BTC
11/08/2023;29397,71;BTC
12/08/2023;29415,96;BTC
13/08/2023;29282,91;BTC
14/08/2023;29408,44;BTC
15/08/2023;29170,35;BTC
16/08/2023;28701,78;BTC
17/08/2023;26664,55;BTC
18/08/2023;26049,56;BTC
19/08/2023;26096,21;BTC
20/08/2023;26189,58;BTC
21/08/2023;26124,14;BTC
22/08/2023;26031,66;BTC
23/08/2023;26431,64;BTC
24/08/2023;26162,37;BTC
25/08/2023;26047,67;BTC
26/08/2023;26008,46;BTC
27/08/2023;26089,69;BTC
28/08/2023;26106,15;BTC
29/08/2023;27727,39;BTC
30/08/2023;27297,27;BTC
31/08/2023;25931,47;BTC
01/09/2023;25800,72;BTC
02/09/2023;25868,8;BTC
03/09/2023;25969,57;BTC
04/09/2023;25812,42;BTC
05/09/2023;25779,98;BTC
06/09/2023;25753,24;BTC
07/09/2023;26240,2;BTC
08/09/2023;25905,65;BTC
09/09/2023;25895,68;BTC
10/09/2023;25832,23;BTC
11/09/2023;25162,65;BTC
12/09/2023;25833,34;BTC
13/09/2023;26228,32;BTC
14/09/2023;26539,67;BTC
15/09/2023;26608,69;BTC
